Subscription Size
<[-Infinity, Infinity, 89]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 59]>
<[-Infinity, Infinity, 37]>
<[-Infinity, Infinity, 196]>
<[-Infinity, Infinity, 30]>
<[-Infinity, Infinity, 32]>
<[-Infinity, Infinity, 31]>
<[-Infinity, Infinity, 83]>
<[-Infinity, Infinity, 39]>
<[-Infinity, Infinity, 69]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 72]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 188]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 101]>
<[-Infinity, Infinity, 60]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 732]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 1961]>
<[-Infinity, Infinity, 52]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 30]>
<[-Infinity, Infinity, 57]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 82]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 52]>
<[-Infinity, Infinity, 91]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 90]>
<[-Infinity, Infinity, 93]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 34]>
<[-Infinity, Infinity, 117]>
<[-Infinity, Infinity, 31]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 58]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 2115]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 77]>
<[-Infinity, Infinity, 72]>
<[-Infinity, Infinity, 24]>
<[-Infinity, Infinity, 190]>
<[-Infinity, Infinity, 110]>
<[-Infinity, Infinity, 74]>
<[-Infinity, Infinity, 54]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 34]>
<[-Infinity, Infinity, 96]>
<[-Infinity, Infinity, 125]>
<[-Infinity, Infinity, 232]>
<[-Infinity, Infinity, 30]>
<[-Infinity, Infinity, 816]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 52]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 34]>
<[-Infinity, Infinity, 77]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 8]>
<[-Infinity, Infinity, 39]>
<[-Infinity, Infinity, 37]>
<[-Infinity, Infinity, 69]>
<[-Infinity, Infinity, 113]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 915]>
<[-Infinity, Infinity, 109]>
<[-Infinity, Infinity, 40]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 24]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 138]>
<[-Infinity, Infinity, 497]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 32]>
<[-Infinity, Infinity, 24]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 196]>
<[-Infinity, Infinity, 64]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 161]>
<[-Infinity, Infinity, 113]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 682]>
<[-Infinity, Infinity, 47]>
<[-Infinity, Infinity, 59]>
<[-Infinity, Infinity, 58]>
<[-Infinity, Infinity, 8]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 948]>
<[-Infinity, Infinity, 32]>
<[-Infinity, Infinity, 57]>
<[-Infinity, Infinity, 891]>
<[-Infinity, Infinity, 39]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 423]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 113]>
<[-Infinity, Infinity, 22]>
